'Erecoil (keV)'    'Yield'
49.8267            0.352647
63.8967            1.00889
41.1533            0.311184
84.9225            0.86808
6.3348             1.05006
76.5496            1.01292
74.21              1.07339
33.6377            0.275173
30.2801            0.288994
22.9241            0.274318
21.3052            0.217009
21.0059            0.160003
27.7609            0.266836
20.1254            0.906091
93.8775            1.03524
47.9073            0.297646
22.4839            0.146175
14.5302            0.222486
179.542            1.06073
198.488            1.05006
193.213            1.00773
35.9962            0.337661
90.7993            0.308021
162.512            1.04171
22.484             0.268852
34.3973            0.376838
122.98             0.98326
10.8733            0.731588
138.849            0.97174
144.563            0.920932
136.051            0.96972
39.8339            0.3368
176.023            1.06274
35.556             0.266821
20.406             0.20002
148.122            0.954769
151.321            1.01407
17.2081            0.19168
86.6833            0.376835
5.57528            1.12321
88.0017            1.00658
141.786            1.0089
13.9703            0.276329
15.5692            0.249836
18.0874            0.182174
22.3243            0.264808
29.5195            1.11256
82.5651            1.09355
19.0865            0.280664
24.6838            0.266825
14.0911            0.324994
39.0743            0.268841
26.8816            0.253015
91.2406            0.963395
139.568            0.949576
41.1533            1.12207
60.1001            1.12091
37.3146            0.281513
34.6767            0.229676
103.591            0.990739
16.6082            0.29765
126.935            1.03207
16.6082            0.929415
189.536            1.0744
52.5855            0.313475
39.8339            0.241493
168.389            0.9824
112.824            1.05642
118.142            1.07541
90.7993            0.953756
21.7443            0.262514
36.595             0.954754
9.99285            0.415136
86.6833            1.01724
41.4328            0.221337
143.564            0.974916
185.576            0.89775
35.7168            0.364158
106.509            0.952738
36.595             0.247823
186.898            0.946404
56.4221            0.993915
121.219            1.06592
194.092            1.05209
49.5073            1.04373
13.2107            0.336796
72.4514            0.330331
19.846             0.292175
55.5428            1.00889
27.7609            0.325004
166.471            1.04691
169.428            0.989592
189.376            1.00025
24.6838            0.55248
27.181             0.176992
16.8887            0.261649
156.038            1.03738
109.307            0.965417
98.4337            1.00458
68.6138            0.357817
153.68             0.999228
193.053            1.0299
32.4789            0.313471
136.348            0.988745
17.3289            0.269995
183.498            1.09671
8.53364            1.26488
23.0849            0.293324
194.812            1.05438
19.4069            0.219322
34.2365            0.25733
75.3709            1.03423
115.063            1.03625
28.3607            0.245656
21.8841            0.331339
75.0905            0.282676
199.689            0.940932
152.359            1.06073
7.9338             1.2862
67.0148            0.962244
22.0459            0.253005
17.4875            0.2245
38.6341            0.980092
19.6863            0.242352
22.484             0.426646
29.9608            1.05842
132.812            1.00976
32.479             0.276326
193.373            0.971744
138.13             1.0384
14.6899            0.325001
117.701            0.386348
59.06              1.04893
105.349            0.984412
118.422            0.829795
24.4044            0.28151
47.1489            0.370499
12.7705            0.919924
17.3288            0.243504
149.88             0.964262
194.531            1.19189
157.795            1.03624
19.2461            0.182177
53.1843            0.504968
54.9429            0.966557
140.907            0.987592
190.854            1.01725
22.3242            0.241489
20.1254            0.359841
16.4485            0.276333
129.014            0.974905
133.573            1.03626
104.31             0.988735
36.8755            0.323988
35.9962            0.261642
64.9368            1.02789
87.5615            0.953745
24.6838            0.248839
99.9128            0.989602
24.9622            0.199165
26.2828            0.366323
26.2828            0.196851
139.728            0.982398
20.2862            0.231986
33.6377            1.00571
154.877            0.952737
49.2268            0.259341
161.472            1.00659
35.8365            0.241493
17.0484            0.241486
113.725            1.02675
38.7938            0.298509
18.0874            0.40448
16.6082            1.16957
17.9277            0.209666
24.4044            0.232846
25.2826            0.348322
26.6021            0.245652
17.2081            0.26367
40.1133            0.318666
21.4449            0.267992
118.861            0.971747
198.649            1.05439
66.5757            1.00889
83.4444            0.989588
11.3324            0.38231
24.9622            0.213848
21.8841            0.215
48.1878            0.970589
99.1943            1.00774
44.2315            0.299659
181.18             1.0639
13.2107            0.317507
109.627            0.716616
78.8882            0.885055
29.8399            0.694449
18.0874            0.326147
109.627            1.05439
42.3132            1.03738
138.249            0.997077
11.3323            1.27755
123.418            0.915582
79.3263            0.974912
14.0911            1.13041
48.4873            0.291159
20.406             0.999242
22.1857            1.00025
24.6838            0.239183
27.6212            0.275181
35.556             0.31232
16.6082            0.355808
27.9216            0.228806
179.981            1.04488
14.8496            0.392667
174.984            0.999235
30.1205            0.927391
14.6899            1.15273
19.6863            1.15172
35.3963            0.299662
47.7488            0.275189
88.0017            1.03207
192.612            1.04173
30.2801            0.343125
23.0848            0.321824
16.3088            0.209666
88.4409            0.391808
5.89572            1.1474
200.127            1.08405
57.4621            0.31118
75.9698            0.292172
170.148            1.01926
29.9608            0.345154
197.489            1.07973
27.9216            0.313471
197.609            1.00342
168.828            0.900912
187.777            1.00025
59.661             1.02243
42.3132            0.298492
153.399            0.932585
163.23             1.02675
182.938            1.04489
162.193            1.00341
111.064            1.0426
5.73497            0.890258
32.7584            0.565297
57.5808            0.976063
24.8435            0.323981
187.056            1.03207
163.393            0.993908
17.4875            0.999242
45.7096            0.93143
85.6432            0.32614
115.504            0.821423
28.3607            0.359831
14.6899            0.20967
197.77             0.988727
45.7096            0.866931
101.832            0.954747
46.4303            0.279499
194.37             1.12957
155.876            0.932592
22.1856            0.190514
77.0087            0.970589
27.6212            0.285836
45.7096            0.256173
111.944            0.826638
166.31             0.936907
128.696            0.985544
24.2425            0.141854
22.9241            0.223345
19.846             0.206513
82.5651            0.976924
29.2411            0.290145
23.2036            0.312331
75.6682            0.935747
51.4256            1.09442
64.4966            0.907241
50.8269            0.283814
47.9073            0.263659
134.292            1.00456
192.054            1.04373
15.5692            0.305996
38.6341            0.267985
53.7841            1.04259
30.5595            1.0469
37.4754            0.277486
190.854            0.985574
19.5256            0.311179
21.8841            0.248845
191.294            1.01205
51.1462            0.32933
154.438            0.965406
22.1856            0.23601
146.203            0.333639
109.468            1.00889
22.4839            0.918762
14.9704            0.326144
163.092            0.976067
147.363            1.00255
174.864            1.03424
21.6046            0.261653
69.6538            0.919913
21.3052            0.352643
18.3679            0.227669
23.6437            0.246673
71.693             0.981246
88.6005            0.989588
32.0387            0.856264
11.3324            0.3368
141.047            0.970597
18.807             0.303979
22.0459            0.304838
171.308            1.00457
149.88             1.09874
149.441            0.920921
27.3218            0.276337
12.9302            0.252006
162.95             0.960094
162.071            0.951599
167.07             0.980089
16.3088            0.239187
132.251            1.05842
43.0517            0.349474
186.898            1.00025
171.747            0.991908
16.6082            1.12321
11.7714            0.323988
24.2425            0.364164
17.0484            0.200016
176.183            0.81194
163.992            0.891391
149.56             0.960098
27.6212            0.300807
103.43             0.422332
71.4124            0.883919
86.5425            1.01522
136.348            1.01927
59.06              0.351495
199.689            1.03942
160.434            0.999242
157.355            1.02675
13.6498            0.355815
16.1691            0.938919
76.2503            0.936904
151.639            1.04806
159.114            0.967431
171.906            1.0256
24.8435            0.219311
51.1462            0.338827
14.9704            0.376831
19.9658            0.320674
151.479            0.940081
143.406            1.00026
159.714            0.980099
26.0023            0.264815
50.5463            0.320678
70.9744            1.01407
57.3014            1.01724
11.3323            1.00572
12.052             1.14423
27.4815            0.289001
29.0804            0.269994
38.7938            0.270001
19.5256            0.299665
23.0848            0.250987
9.41292            0.818271
153.238            1.01408
60.1001            0.303987
189.975            0.779103
73.7709            0.355812
32.9181            0.938912
38.4934            0.302833
65.8161            1.0014
117.541            1.01927
25.5632            0.272012
60.9805            0.963395
169.108            0.963398
115.942            1.01092
56.5829            0.289006
194.531            1.06159
142.367            1.00657
35.8365            0.298506
23.2036            0.206509
33.7974            0.821422
164.11             1.0161
188.056            1.01927
159.555            1.00024
62.1381            1.01293
52.1453            0.988731
11.4521            0.332482
129.575            1.05121
165.31             0.985565
23.524             0.194839
163.393            1.01925
16.4485            0.302826
33.7974            0.273156
78.6066            0.946403
35.3963            0.286989
24.2425            0.240345
13.53              0.32298
30.7203            0.303969
172.067            1.02673
170.866            1.01406
16.6082            0.219318
14.8496            0.209666
98.1532            0.273173
86.5425            0.920914
64.6574            0.473291
39.5134            0.371648
33.3582            0.985562
134.131            0.962248
17.6472            0.278344
17.2081            0.264815
34.8364            0.282672
17.6472            0.245659
139.447            1.01407
32.1785            0.294476
194.37             1.01409
57.1417            0.345157
19.0865            0.283825
92.1199            0.811941
138.409            1.01839
157.656            0.957911
110.509            0.993913
13.091             0.264808
17.6472            0.972892
18.3679            0.307147
23.3643            0.244655
183.938            1.00141
143.246            1.01406
51.5853            0.992916
8.65341            0.367329
131.934            0.985562
177.063            1.02876
28.0813            0.315482
160.154            1.02991
142.245            0.782276
34.9561            0.357821
108.727            0.82662
96.236             1.01725
29.8399            0.321827
16.1691            0.198007
185.738            1.01205
189.696            1.02991
78.3272            0.969727
32.0388            0.295333
70.9744            0.97059
164.711            1.00141
59.5002            0.412822
82.8834            0.283821
17.3289            0.963395
145.443            1.0734
68.8942            1.00571
115.504            1.06791
49.0682            1.00572
45.5499            1.03105
122.101            0.99291
16.8887            0.993915
177.782            1.02157
12.2116            0.257334
147.962            0.948424
100.073            0.998232
56.4221            1.01407
171.627            1.05957
168.669            0.999238
23.0849            0.24566
72.7309            0.943244
172.067            1.00772
156.756            0.996082
102.112            1.01408
39.8339            1.00342
193.213            1.0014
139.289            1.02471
173.385            1.01724
107.548            1.05439
36.1559            0.240342
14.6899            0.885066
128.255            0.992927
30.838             0.255323
98.4337            1.05007
46.2695            0.323985
13.8106            0.329323
41.4328            0.374817
34.6767            0.331329
25.5631            0.260493
127.256            1.06273
110.186            0.981253
46.8694            0.33565
29.2411            0.274315
11.3323            0.666812
38.4933            0.296495
18.9667            0.287998
132.532            1.00658
104.31             0.99824
23.8046            0.306
15.4095            0.287994
40.3927            0.973756
62.4586            1.0014
32.9181            0.348319
115.504            0.720924
192.612            1.0426
49.0682            0.314339
103.87             0.745128
30.9998            0.60662
22.4839            0.338819
194.971            0.99507
111.507            1.03624
175.424            0.953759
19.6863            0.202328
69.7736            0.334497
179.4              1.00976
48.9274            0.333639
106.95             1.00025
47.0291            0.359835
20.8451            0.630812
50.9865            1.19836
11.013             0.368474
59.5002            0.328164
127.975            0.962237
111.665            1.01206
19.846             0.296495
147.683            0.947271
88.6005            0.354651
30.9998            0.311173
92.8584            0.794939
82.7237            1.03524
23.0849            0.255317
18.807             0.330331
151.2              0.920925
190.134            1.07123
53.4648            0.967416
21.1655            0.292168
18.0874            0.312328
70.2326            0.490292
44.8303            0.29534
106.668            0.989598
135.01             1.03309
51.2659            0.347174
14.8496            0.894569
144.125            0.94323
19.6863            0.177846
14.5302            0.247827
12.2117            0.373663
77.4478            1.10823
127.096            0.954758
133.251            1.04057
33.0567            0.363154
156.756            0.980096
20.7253            0.225659
18.9667            0.250997
31.878             0.329315
41.7123            0.302826
139.128            1.01292
126.376            0.946399
29.4008            1.31037
43.3522            0.288998
35.7168            0.398142
69.0539            1.16554
92.4182            0.955906
172.186            1.08607
191.893            1.00774
20.1254            0.908108
126.818            1.00025
22.1856            0.23601
154.717            1.00774
182.5              1.04892
34.3973            0.312332
32.4789            0.956907
149.122            1.00255
159.434            1.04374
156.635            1.01608
155.876            1.04576
160.434            1.03739
18.0874            0.225652
82.126             1.01293
181.901            1.02042
22.4839            0.24984
135.91             0.988731
38.6341            1.0014
120.621            0.981235
27.4814            0.274323
9.09363            0.379142
26.0023            0.272019
5.43556            1.26374
52.5855            1.03207
24.5231            0.249844
17.0484            0.213841
70.3735            0.912431
74.6513            0.951589
86.0834            0.381148
28.3608            0.28381
190.715            1.02041
187.177            1.04173
98.8728            0.787458
170.866            0.971736
178.222            0.952734
12.7705            0.465822
22.9241            0.262507
80.9661            0.991904
21.884             0.180155
102.112            0.576965
32.3181            0.237162
42.4729            0.318659
91.0798            1.10823
14.8496            1.10392
125.476            0.992916
157.655            1.00888
152.798            1.03106
122.258            1.01293
18.0874            0.846768
173.066            1.02359
30.3999            0.232853
45.5499            0.962233
186.456            0.998244
132.094            0.943249
17.2081            0.222489
178.822            1.03423
19.5256            0.413977
38.0542            0.97607
18.9667            0.234004
29.2411            0.254152
164.431            0.945253
144.284            0.995074
24.5231            0.167349
97.5544            0.34401
16.1691            0.280657
119.161            1.08088
160.154            1.00341
35.2766            0.319816
175.144            0.686092
156.635            1.0849
156.318            1.00773
166.91             1.02789
24.2426            0.219321
64.7971            0.394972
171.747            1.04259
27.6211            0.235155
94.0371            0.962245
24.0829            0.308013
18.9667            0.255327
21.445             0.225659
53.6245            0.31118
191.893            1.04258
141.647            1.00255
32.1785            0.289005
180.743            0.976056
36.7158            1.06072
73.8907            1.03523
189.696            1.17388
159.555            1.01723
31.878             0.280653
189.536            1.04258
139.447            1.02156
115.623            1.0469
111.226            0.286989
34.2365            0.240338
148.841            1.01839
170.307            0.983252
47.0291            0.949569
23.524             0.964259
23.8045            0.21817
31.7183            0.245671
29.4008            0.355801
109.027            0.991904
46.7097            0.311173
12.2116            0.322984
52.7452            1.09442
34.517             0.324997
32.3182            0.207504
56.2624            0.923079
19.846             0.201185
178.384            0.953743
50.706             0.353515
144.724            1.05755
9.41293            1.17389
127.975            1.02876
126.656            1.06071
153.558            1.06476
30.3999            0.297654
153.838            0.991911
185.576            1.03943
17.2081            0.927406
159.874            1.02559
41.5935            0.338817
117.262            0.711428
62.8977            0.978075
15.8697            0.375966
116.223            0.926246
30.3999            0.236017
26.163             0.220177
15.2887            0.962237
24.2426            0.221336
143.406            1.06706
75.809             1.02155
52.3049            0.34717
16.1691            0.756924
37.0352            1.29138
186.617            0.888229
64.9368            1.02041
161.314            1.02789
37.6141            0.283832
171.906            0.942093
159.555            0.989588
39.234             0.316656
85.0822            1.03524
165.87             1.06706
119.901            0.868937
22.0459            0.248839
74.9296            0.303979
139.289            1.04055
38.195             0.292165
81.6869            0.953753
61.8587            0.937773
61.2599            1.0754
30.7203            0.211818
190.134            0.979235
134.731            1.0184
17.9277            1.01407
150.001            1.02242
136.051            1.00024
177.063            1.0109
27.1809            0.317507
33.7974            1.0754
70.2326            1.01091
49.5074            0.282672
46.8694            0.286985
67.1346            1.02675
34.6767            0.31347
6.45458            0.701932
53.6245            0.904944
19.0865            0.295348
180.743            1.01723
38.4933            1.01408
148.243            1.10391
16.1691            0.208662
44.2315            0.217006
94.9175            0.929423
143.406            1.05007
71.8515            0.986426
84.9225            0.840437
14.8496            0.232849
41.8719            0.860593
155.596            1.06274
170.427            1.03624
169.548            0.985569
185.857            1.05524
21.7444            0.309161
13.2107            0.955906
48.3476            0.410817
54.6635            1.05526
70.3735            1.00976
30.1204            0.644624
46.8694            0.292165
23.3643            0.246673
31.878             0.242348
163.393            0.96655
162.652            1.01838
79.0479            0.323985
18.6473            0.222482
16.8887            0.290153
30.3999            0.268853
24.6838            0.250987
168.97             0.990743
23.0849            0.23083
151.917            0.980109
25.7228            0.279491
199.967            1.03526
42.0326            0.249833
18.3679            0.230837
88.6005            1.02558
69.3345            0.946396
5.73498            0.775936
198.488            0.969731
132.093            1.01524
22.3242            0.330331
173.666            0.760103
21.1655            0.354658
136.49             1.06274
25.7228            0.297643
99.7532            1.04489
28.9606            0.506112
9.99283            0.386338
162.793            0.985573
28.2011            0.300807
21.6046            0.254162
17.2081            0.595976
157.516            1.07022
11.3323            0.330335
183.059            0.932596
39.0743            0.311169
15.2887            0.267981
23.9642            0.279491
42.912             1.00572
103.291            1.03626
60.5403            0.290161
19.9658            0.278344
26.8816            0.23084
186.738            0.949569
75.2091            0.971739
17.3289            0.2245
21.6046            0.274326
117.981            0.962237
16.8887            0.309158
17.9277            0.249836
185.857            1.04372
63.777             0.377982
23.3643            0.337668
157.217            0.991889
146.483            1.01205
17.2081            0.295348
28.8009            0.282665
13.3704            1.12206
22.7644            0.240342
32.7584            0.35897
26.0022            0.239194
187.936            1.06273
23.0849            0.206503
11.3323            1.24589
17.9277            0.29534
46.2696            0.318659
25.7228            0.307135
15.7289            0.964252
12.4911            1.05641
26.6021            0.257322
175.864            1.00024
173.066            1.0256
21.1655            0.292168
34.2365            1.02357
16.3088            0.262511
19.6863            0.25532
29.4008            0.277475
164.551            0.856275
52.7452            0.292168
174.705            0.96655
147.521            1.0256
188.497            0.966551
29.2412            0.34515
14.5302            0.360996
35.556             0.337661
35.1169            0.34515
121.501            1.08606
84.7639            0.278341
87.8809            0.983259
112.106            0.98239
24.5231            0.285843
111.226            0.989595
19.5256            0.322987
76.8479            0.330323
21.1655            1.02559
183.498            1.03624
196.61             0.894569
31.1594            0.258472
22.9241            0.223345
32.7584            1.01723
18.2071            1.04575
18.3679            0.185339
169.268            1.01609
60.9805            0.317508
146.343            0.682779
91.52              1.03107
158.234            0.936911
73.8907            0.968563
18.5276            0.188505
18.2071            0.251999
84.4845            0.384315
72.4514            1.00025
188.497            1.0659
30.5596            0.227658
104.031            0.961098
19.0865            0.277489
26.7419            0.217009
77.2893            0.999235
122.698            1.00341
33.957             0.296488
9.25221            0.654143
54.8032            0.973756
60.8197            0.932589
19.9657            0.279494
20.4059            0.175838
190.134            1.01206
103.591            0.298495
61.2599            1.00572
119.021            0.990732
152.958            1.01523
107.829            1.01926
28.0813            0.243496
37.0352            0.332478
75.809             0.309154
17.329             0.213845
60.2398            0.379142
28.0813            0.311169
9.25223            1.06274
169.988            0.999239
148.243            0.78111
31.878             0.356669
175.424            1.06707
42.1514            0.291155
22.3242            0.147331
17.0484            0.217006
19.5256            0.972899
16.8887            0.240342
38.6341            0.273163
6.89481            0.888228
80.6468            0.898604
13.8105            0.478484
29.2411            0.291152
22.7644            0.307143
158.234            1.01927
131.055            1.02039
189.095            1.00573
81.5461            0.343125
174.265            1.01926
186.456            1.02473
16.6082            0.302826
189.975            1.04057
21.6046            0.227668
184.839            0.985577
165.31             1.09442
28.9606            0.368466
43.1914            0.29332
178.061            1.01092
170.307            0.991893
160.871            1.02358
14.4105            0.246666
53.6245            1.03625
161.753            0.986437
11.4521            0.344006
188.497            1.0109
36.8755            0.356673
167.628            1.09356
31.1594            0.968568
121.82             0.889091
78.7674            0.984412
32.479             0.302819
71.8516            0.969727
145.323            0.980099
158.097            1.03739
23.8045            0.263667
77.1296            1.02675
184.978            1.15488
19.2461            0.196
23.8045            0.329323
85.0822            0.976058
126.057            0.976913
15.5692            0.362147
194.37             0.973778
188.215            0.992916
86.0834            0.33565
110.947            0.960084
185.278            1.05957
153.838            1.06707
116.822            0.917763
193.652            1.01293
32.6176            0.231986
15.7289            0.942075
109.167            1.0014
56.8623            0.953745
15.129             0.310321
131.214            0.966569
19.846             0.235162
82.5651            0.304837
12.7705            0.235162
34.6767            0.758937
148.122            1.00343
17.3289            0.351489
167.789            1.0279
124.598            0.996082
132.973            0.799274
37.614             0.97809
183.817            1.02156
21.1655            0.313478
185.418            1.04374
117.541            1.05958
10.4331            1.08807
52.7451            0.313478
44.2315            0.911269
135.01             0.988738
110.947            1.01839
30.9998            0.283814
16.3088            0.245663
17.2081            0.217017
136.93             1.05524
65.3759            0.374813
191.615            1.03423
144.724            0.953738
103.591            0.35897
9.69351            0.44681
101.233            1.03309
15.7289            0.332471
75.6682            1.01839
18.9667            0.323996
20.8451            0.278352
41.5935            0.321828
167.789            1.03942
39.234             0.300811
175.744            1.0734
77.7272            1.00141
140.168            1.03841
157.795            0.402312
187.336            0.980099
13.3704            0.259341
28.2011            0.300807
44.8303            0.241489
22.1856            0.242349
22.6447            0.244659
83.6041            0.878583
143.246            0.648945
113.265            0.985558
51.266             0.988735
160.755            1.0034
15.7289            0.335646
160.434            0.766433
33.7973            0.322977
19.2461            0.256176
119.462            1.02243
30.7203            0.322974
43.6316            1.02559
143.845            1.01609
196.61             1.01609
38.9535            1.02674
117.541            0.819422
54.0636            1.03423
196.61             1.00572
199.53             1.01407
31.2792            0.184192
104.31             0.951592
45.8293            0.366323
114.303            0.78112
24.5231            0.321834
11.3324            0.407644
131.814            0.981242
175.144            0.986426
109.028            1.05842
44.6717            1.01608
14.5302            0.341991
14.0911            1.10305
165.151            0.968575
16.8887            0.987581
24.6838            1.00457
138.849            1.0109
190.415            1.00572
16.8887            0.310318
63.777             1.06274
198.929            0.770752
51.7062            0.387482
179.26             1.06793
46.4303            0.263664
27.6212            0.289001
32.6176            0.208662
186.177            1.04892
125.618            0.97491
10.8733            1.03841
20.8451            0.238333
18.3679            0.257338
114.605            1.09671
167.189            1.00573
20.5656            0.227661
107.989            0.968586
24.6839            0.411957
26.6021            0.564283
79.4881            0.911272
117.701            1.05843
6.77505            0.954758
188.056            1.0256
172.946            0.981239
147.962            1.04806
31.7183            0.217017
164.43             0.359838
14.0911            0.846765
27.9216            0.311169
36.2756            1.03524
90.7993            0.936915
132.251            0.989594
12.7705            1.02473
95.0762            1.01927
29.6802            0.297647
20.5657            0.326143
19.6863            1.06475
83.1639            0.849084
148.562            0.987585
81.4053            0.950453
19.2461            0.236016
83.4444            1.04257
27.0423            0.375966
17.4875            0.281513
121.659            1.00888
194.812            0.387482
105.189            0.99708
41.4328            1.01091
17.3289            0.199163
130.034            0.966569
182.778            0.967442
167.51             0.989602
21.8841            1.23321
19.2461            0.877586
17.6472            0.188497
127.375            1.05844
20.5657            0.280653
67.5747            0.324993
29.0804            0.266829
35.7168            0.24566
17.4875            0.292168
14.2497            0.308013
33.1975            0.296488
21.6047            0.299665
43.3522            0.227662
178.222            0.957919
193.652            1.03739
109.747            0.345161
72.8916            1.01839
63.777             0.348326
46.4303            0.230834
28.0813            0.193678
21.3052            0.196851
136.49             1.01293
14.2497            0.310321
42.5916            0.314335
68.7734            0.980095
23.2036            0.247826
122.539            0.992897
54.5038            1.00658
183.38             1.0014
109.167            0.732454
68.7734            1.01609
56.5829            0.293332
80.9662            0.949576
149.122            1.00255
15.7289            0.274315
18.0874            0.247823
40.7132            0.286993
196.29             1.0184
172.067            1.00772
16.8887            0.248842
183.498            0.86491
143.406            1.01523
31.878             0.949568
26.7419            0.290153
116.223            1.01723
48.1878            0.267985
31.7183            0.360999
54.9429            0.313478
180.42             0.96743
47.589             1.18454
142.245            0.997084
35.3963            1.12321
91.52              1.00141
7.93377            0.980099
24.2426            0.328167
25.8426            0.23833
167.07             1.00572
148.562            1.01408
11.6118            1.27669
76.5497            0.955903
135.01             0.988738
23.9642            0.333628
14.8496            0.232849
61.4196            1.00141
149.88             1.07123
46.7097            0.280654
50.3867            1.01523
21.0058            0.371648
164.871            1.04691
81.6869            1.0256
83.3225            1.00141
40.273             0.41916
82.4442            1.03106
158.995            0.993908
30.838             0.305999
36.1559            1.07123
60.8197            0.31982
50.706             0.340844
65.9769            0.348323
172.067            0.98958
100.513            1.00573
25.8426            0.321827
42.3132            0.300797
43.6316            0.322981
14.5303            0.652125
39.3936            1.04373
16.4485            0.366323
168.97             0.972893
156.635            0.981242
29.2411            0.189643
153.838            0.981257
75.809             0.972892
20.1254            0.180155
97.1153            1.06793
44.5098            0.29765
155.596            1.06073
179.843            1.0849
187.617            1.14307
15.8697            0.942079
43.4919            0.26366
17.2081            0.964266
132.973            0.991912
19.9658            0.281509
27.4814            0.227665
21.3052            0.235155
69.4931            0.299658
53.9239            0.27433
17.9277            0.211828
21.6046            0.263666
150.159            1.0184
199.248            0.984412
189.975            1.15057
32.7584            0.777944
162.652            0.992893
127.975            0.955903
30.5596            0.278341
81.4053            0.917767
33.0567            0.190521
98.7541            0.965399
146.203            1.01091
55.7035            0.277486
102.552            0.946403
197.051            1.02039
38.9535            0.333635
170.866            1.04372
49.2269            0.318662
15.7288            0.315482
106.07             0.963387
15.8697            0.269991
50.2659            1.00026
198.049            1.23105
154.877            1.02156
16.4485            0.199162
195.272            1.04806
166.63             0.980092
146.343            1.00255
19.6863            0.237169
79.4881            0.28799
37.4754            0.222486
134.889            0.664801
21.1655            0.230833
26.2828            0.316652
138.568            1.00572
85.6432            1.05841
57.023             0.319816
27.1809            0.214997
24.8435            0.34515
130.173            0.954757
125.476            1.03942
31.5996            0.329311
143.125            0.752619
187.936            1.10506
17.6472            0.222478
21.445             1.00026
17.3289            0.275181
48.3475            0.298506
86.9827            0.980077
49.667             0.364165
50.706             0.904085
57.5808            0.365316
37.7548            1.10823
109.747            0.936908
122.698            0.973752
71.5721            0.964259
18.5276            0.205496
21.1655            0.304841
193.652            0.999242
46.7097            0.859444
140.327            0.997081
18.3679            0.278352
53.345             0.280665
70.2327            0.375972
17.4875            0.266829
184.539            1.02992
77.0087            0.362147
14.4105            0.448816
93.3175            0.950427
187.336            1.07758
21.1656            0.429815
14.4105            0.403315
22.6447            0.32716
20.7253            0.82576
63.3379            0.980088
20.406             0.202328
65.5367            1.0744
153.68             0.947253
89.4798            1.02041
144.444            0.959079
152.518            1.05525
23.0849            0.220177
48.4873            0.293327
20.7253            0.200027
23.0849            0.362144
48.3475            0.341991
71.5721            0.279498
191.893            1.08491
18.0874            0.203185
59.06              1.13474
73.6113            0.959069
30.8379            0.332481
21.3052            0.145029
56.8623            0.999242
73.8907            0.334485
97.5544            1.01408
76.8479            0.38633
21.0058            0.206506
23.6437            0.273163
60.5402            0.996086
189.536            0.992905
150.6              1.03106
69.0539            0.981238
26.0023            0.692433
58.6208            0.340837
18.807             0.249836
126.818            0.77075
43.4919            0.333632
35.7168            0.999239
30.9997            1.02559
104.31             0.303983
54.3641            1.06274
35.1169            0.247815
77.2893            0.40648
19.0865            0.194847
85.9626            0.97492
190.274            1.0754
18.6473            0.208662
198.809            1.05123
151.639            0.967426
18.807             0.221333
30.9997            0.297647
8.53363            1.0659
164.871            1.01523
87.4218            0.983259
11.6118            0.385468
154.56             1.06475
27.0423            0.308007
22.1856            1.09988
145.323            0.904081
21.445             0.196858
46.8694            0.285833
197.609            1.06476
65.0965            1.06907
15.4095            0.223353
35.3963            0.269994
155.596            0.990754
89.9189            0.34199
42.912             0.898601
136.348            1.04807
24.2426            0.282675
94.3165            0.979239
35.556             0.364154
173.226            1.0152
164.11             0.923094
122.258            0.988738
32.918             0.279491
41.1534            1.16641
22.1856            0.331333
169.868            0.962241
146.203            1.02473
38.6341            1.0014
14.6899            0.223353
120.04             0.765289
17.3289            0.248843
121.82             0.976055
23.3643            0.257334
18.807             0.169501
12.4911            0.27433
110.626            1.03308
18.6473            0.236013
183.938            0.988735
95.7958            0.481653
17.4875            0.260493
99.0335            0.944109
18.807             0.363151
156.635            1.02991
46.2696            0.288998
23.3643            0.268849
53.7842            0.928268
199.967            1.04693
28.3608            0.370488
136.65             0.895432
44.5098            0.261649
32.0387            0.200012
33.7973            0.476457
37.9145            1.04258
138.409            1.01407
70.0929            1.05755
44.2315            0.329315
26.6021            0.326136
19.9658            1.10622
16.3088            0.988731
126.057            0.954739
141.047            0.63629
128.415            1.01089
39.8339            0.526137
170.427            1.04171
31.7183            0.212852
53.7842            0.320686
9.69349            1.03308
34.0768            0.921935
149.441            0.364161
89.3212            0.990736
112.386            0.949569
78.7673            0.920921
27.9216            0.219311
141.647            0.952731
149.56             1.05124
111.065            0.733617
57.3014            0.28799
35.2766            0.305996
166.31             1.1379
147.222            0.853096
125.177            0.379126
29.0803            0.304841
99.3141            0.996082
24.6838            0.326144
22.3242            0.169501
123.578            0.375972
58.3414            0.235159
17.0484            1.03624
22.1856            0.288998
17.2081            0.192828
105.349            0.944102
136.051            1.04257
55.5428            0.329319
128.135            1.00975
26.2828            0.212845
165.431            0.983255
77.7273            0.952745
26.6021            0.256162
22.4839            0.201181
22.7644            0.313478
134.292            0.964249
49.667             0.333639
63.1782            0.986426
193.811            0.982408
32.4789            0.963387
132.973            1.04576
37.614             1.0066
173.666            1.13473
75.0904            1.02675
168.389            1.04172
179.26             1.06908
37.4753            0.257338
103.43             0.95793
79.3262            0.895438
129.456            0.971748
186.617            1.07757
64.2172            0.981246
16.6082            0.213845
27.3217            0.303983
156.756            0.98557
19.0864            0.26367
23.6438            0.29534
75.809             1.07022
18.0874            0.202328
34.3972            1.02156
166.63             1.03423
92.9971            0.999249
125.618            1.01926
11.8912            0.317514
20.2862            0.328164
17.768             0.263663
37.7548            0.244655
